_id,route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
184,5-193,2024-JUN-FINAL-Weekday-01,4461850-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577988,50147
185,5-193,2024-JUN-FINAL-Weekday-01,4461851-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577931,50147
186,5-193,2024-JUN-FINAL-Weekday-01,4461852-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577948,50147
187,5-193,2024-JUN-FINAL-Weekday-01,4461853-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577936,50147
188,5-193,2024-JUN-FINAL-Weekday-01,4461854-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577954,50147
189,5-193,2024-JUN-FINAL-Weekday-01,4461855-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577972,50147
190,5-193,2024-JUN-FINAL-Weekday-01,4461856-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577988,50147
191,5-193,2024-JUN-FINAL-Weekday-01,4461857-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577931,50147
192,5-193,2024-JUN-FINAL-Weekday-01,4461858-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577948,50147
193,5-193,2024-JUN-FINAL-Weekday-01,4461859-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577936,50147
194,5-193,2024-JUN-FINAL-Weekday-01,4461860-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577954,50147
195,5-193,2024-JUN-FINAL-Weekday-01,4461861-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577972,50147
196,5-193,2024-JUN-FINAL-Weekday-01,4461862-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577988,50147
197,5-193,2024-JUN-FINAL-Weekday-01,4461863-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577931,50147
198,5-193,2024-JUN-FINAL-Weekday-01,4461864-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577948,50147
199,5-193,2024-JUN-FINAL-Weekday-01,4461865-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577936,50147
200,5-193,2024-JUN-FINAL-Weekday-01,4461866-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577954,50147
201,5-193,2024-JUN-FINAL-Weekday-01,4461867-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577972,50147
202,5-193,2024-JUN-FINAL-Weekday-01,4461868-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN,1,577936,50148
203,5-193,2024-JUN-FINAL-Weekday-01,4461869-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN,1,577972,50148
204,5-193,2024-JUN-FINAL-Weekday-01,4461870-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN,1,577988,50148
205,5-193,2024-JUN-FINAL-Weekday-01,4461871-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN,1,577936,50148
206,5-193,2024-JUN-FINAL-Weekday-01,4461872-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN,1,577972,50148
207,5-193,2024-JUN-FINAL-Weekday-01,4461873-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN,1,577988,50148
208,5-193,2024-JUN-FINAL-Weekday-01,4461874-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN,1,577936,50148
209,5-193,2024-JUN-FINAL-Weekday-01,4461875-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN,1,577972,50148
210,5-193,2024-JUN-FINAL-Weekday-01,4461876-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN,1,577988,50148
211,5-193,2024-JUN-FINAL-Weekday-01,4461877-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN,1,577936,50148
212,5-193,2024-JUN-FINAL-Weekday-01,4461878-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577988,50147
213,5-193,2024-JUN-FINAL-Weekday-01,4461879-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577936,50147
214,5-193,2024-JUN-FINAL-Weekday-01,4461880-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577972,50147
215,5-193,2024-JUN-FINAL-Weekday-01,4461881-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577988,50147
216,5-193,2024-JUN-FINAL-Weekday-01,4461882-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577936,50147
217,5-193,2024-JUN-FINAL-Weekday-01,4461883-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577972,50147
218,5-193,2024-JUN-FINAL-Weekday-01,4461884-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577988,50147
219,5-193,2024-JUN-FINAL-Weekday-01,4461885-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577936,50147
220,5-193,2024-JUN-FINAL-Weekday-01,4461886-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577972,50147
221,5-193,2024-JUN-FINAL-Weekday-01,4461887-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577988,50147
222,5-193,2024-JUN-FINAL-Weekday-01,4461888-2024-JUN-FINAL-Weekday-01,5 CARY/MAIN/WHITCOMB,0,577931,50147
223,91-193,2024-JUN-FINAL-Weekday-01,4461889-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,0,578010,910056
224,91-193,2024-JUN-FINAL-Weekday-01,4461890-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,1,578003,910054
225,91-193,2024-JUN-FINAL-Weekday-01,4461891-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,0,578003,910056
226,91-193,2024-JUN-FINAL-Weekday-01,4461892-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,0,578010,910056
227,91-193,2024-JUN-FINAL-Weekday-01,4461893-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,0,578003,910056
228,91-193,2024-JUN-FINAL-Weekday-01,4461894-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,0,578010,910056
229,91-193,2024-JUN-FINAL-Weekday-01,4461895-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,0,578003,910056
230,91-193,2024-JUN-FINAL-Weekday-01,4461896-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,0,578010,910056
231,91-193,2024-JUN-FINAL-Weekday-01,4461897-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,0,578003,910056
232,91-193,2024-JUN-FINAL-Weekday-01,4461898-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,0,578010,910056
233,91-193,2024-JUN-FINAL-Weekday-01,4461899-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,0,578003,910056
234,91-193,2024-JUN-FINAL-Weekday-01,4461900-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,0,578010,910056
235,91-193,2024-JUN-FINAL-Weekday-01,4461901-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,0,578003,910056
236,91-193,2024-JUN-FINAL-Weekday-01,4461902-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,0,578010,910056
237,91-193,2024-JUN-FINAL-Weekday-01,4461903-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,0,578018,910056
238,91-193,2024-JUN-FINAL-Weekday-01,4461904-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,0,578010,910056
239,91-193,2024-JUN-FINAL-Weekday-01,4461905-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,0,578018,910056
240,91-193,2024-JUN-FINAL-Weekday-01,4461906-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,0,578010,910056
241,91-193,2024-JUN-FINAL-Weekday-01,4461907-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,1,578010,910054
242,91-193,2024-JUN-FINAL-Weekday-01,4461908-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,1,578003,910054
243,91-193,2024-JUN-FINAL-Weekday-01,4461909-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,1,578010,910054
244,91-193,2024-JUN-FINAL-Weekday-01,4461910-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,1,578003,910054
245,91-193,2024-JUN-FINAL-Weekday-01,4461911-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,1,578010,910054
246,91-193,2024-JUN-FINAL-Weekday-01,4461912-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,1,578003,910054
247,91-193,2024-JUN-FINAL-Weekday-01,4461913-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,1,578018,910054
248,91-193,2024-JUN-FINAL-Weekday-01,4461914-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,1,578010,910054
249,91-193,2024-JUN-FINAL-Weekday-01,4461915-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,1,578003,910054
250,91-193,2024-JUN-FINAL-Weekday-01,4461916-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,1,578010,910054
251,91-193,2024-JUN-FINAL-Weekday-01,4461917-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,1,578003,910054
252,91-193,2024-JUN-FINAL-Weekday-01,4461918-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,1,578010,910054
253,91-193,2024-JUN-FINAL-Weekday-01,4461919-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,1,578003,910054
254,91-193,2024-JUN-FINAL-Weekday-01,4461920-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,1,578010,910054
255,91-193,2024-JUN-FINAL-Weekday-01,4461921-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,1,578018,910054
256,91-193,2024-JUN-FINAL-Weekday-01,4461922-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,1,578010,910054
257,91-193,2024-JUN-FINAL-Weekday-01,4461923-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,0,577029,910056
258,91-193,2024-JUN-FINAL-Weekday-01,4461924-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,0,576991,910056
259,91-193,2024-JUN-FINAL-Weekday-01,4461925-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,1,576991,910054
260,91-193,2024-JUN-FINAL-Weekday-01,4461926-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,1,577029,910054
261,91-193,2024-JUN-FINAL-Weekday-01,4461927-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,0,576991,910056
262,91-193,2024-JUN-FINAL-Weekday-01,4461928-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,1,576991,910054
263,91-193,2024-JUN-FINAL-Weekday-01,4461929-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,0,578012,910056
264,91-193,2024-JUN-FINAL-Weekday-01,4461930-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,0,578018,910056
265,91-193,2024-JUN-FINAL-Weekday-01,4461931-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,0,578012,910056
266,91-193,2024-JUN-FINAL-Weekday-01,4461932-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,1,578018,910054
267,91-193,2024-JUN-FINAL-Weekday-01,4461933-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,1,578012,910054
268,91-193,2024-JUN-FINAL-Weekday-01,4461934-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,1,578018,910054
269,91-193,2024-JUN-FINAL-Weekday-01,4461935-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,1,578012,910054
270,91-193,2024-JUN-FINAL-Weekday-01,4461936-2024-JUN-FINAL-Weekday-01,91 LABURNUM CONNECTOR,0,578018,910056
271,19-193,2024-JUN-FINAL-Weekday-01,4461937-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578009,190166
272,19-193,2024-JUN-FINAL-Weekday-01,4461938-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,577990,190165
273,19-193,2024-JUN-FINAL-Weekday-01,4461939-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578000,190166
274,19-193,2024-JUN-FINAL-Weekday-01,4461940-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,577995,190165
275,19-193,2024-JUN-FINAL-Weekday-01,4461941-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578012,190166
276,19-193,2024-JUN-FINAL-Weekday-01,4461942-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,577990,190165
277,19-193,2024-JUN-FINAL-Weekday-01,4461943-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578015,190166
278,19-193,2024-JUN-FINAL-Weekday-01,4461944-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,577995,190165
279,19-193,2024-JUN-FINAL-Weekday-01,4461945-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,578011,190165
280,19-193,2024-JUN-FINAL-Weekday-01,4461946-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,577956,190165
281,19-193,2024-JUN-FINAL-Weekday-01,4461947-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578001,190166
282,19-193,2024-JUN-FINAL-Weekday-01,4461948-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,577995,190165
283,19-193,2024-JUN-FINAL-Weekday-01,4461949-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578019,190166
284,19-193,2024-JUN-FINAL-Weekday-01,4461950-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,578014,190165
285,19-193,2024-JUN-FINAL-Weekday-01,4461951-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578012,190166
286,19-193,2024-JUN-FINAL-Weekday-01,4461952-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,577995,190165
287,19-193,2024-JUN-FINAL-Weekday-01,4461953-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578019,190166
288,19-193,2024-JUN-FINAL-Weekday-01,4461954-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578014,190166
289,19-193,2024-JUN-FINAL-Weekday-01,4461955-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578014,190166
290,19-193,2024-JUN-FINAL-Weekday-01,4461956-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578009,190166
291,19-193,2024-JUN-FINAL-Weekday-01,4461957-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,578004,190165
292,19-193,2024-JUN-FINAL-Weekday-01,4461958-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578000,190166
293,19-193,2024-JUN-FINAL-Weekday-01,4461959-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,578011,190165
294,19-193,2024-JUN-FINAL-Weekday-01,4461960-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578000,190166
295,19-193,2024-JUN-FINAL-Weekday-01,4461961-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,578004,190165
296,19-193,2024-JUN-FINAL-Weekday-01,4461962-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578015,190166
297,19-193,2024-JUN-FINAL-Weekday-01,4461963-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,578011,190165
298,19-193,2024-JUN-FINAL-Weekday-01,4461964-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578014,190166
299,19-193,2024-JUN-FINAL-Weekday-01,4461965-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,578004,190165
300,19-193,2024-JUN-FINAL-Weekday-01,4461966-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578001,190166
301,19-193,2024-JUN-FINAL-Weekday-01,4461967-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,578011,190165
302,19-193,2024-JUN-FINAL-Weekday-01,4461968-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,578014,190165
303,19-193,2024-JUN-FINAL-Weekday-01,4461969-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,578004,190165
304,19-193,2024-JUN-FINAL-Weekday-01,4461970-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578000,190166
305,19-193,2024-JUN-FINAL-Weekday-01,4461971-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,577995,190165
306,19-193,2024-JUN-FINAL-Weekday-01,4461972-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578000,190166
307,19-193,2024-JUN-FINAL-Weekday-01,4461973-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,578011,190165
308,19-193,2024-JUN-FINAL-Weekday-01,4461974-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578014,190166
309,19-193,2024-JUN-FINAL-Weekday-01,4461975-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,577990,190165
310,19-193,2024-JUN-FINAL-Weekday-01,4461976-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578001,190166
311,19-193,2024-JUN-FINAL-Weekday-01,4461977-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,578004,190165
312,19-193,2024-JUN-FINAL-Weekday-01,4461978-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578015,190166
313,19-193,2024-JUN-FINAL-Weekday-01,4461979-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,577995,190165
314,19-193,2024-JUN-FINAL-Weekday-01,4461980-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578000,190166
315,19-193,2024-JUN-FINAL-Weekday-01,4461981-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,578011,190165
316,19-193,2024-JUN-FINAL-Weekday-01,4461982-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578014,190166
317,19-193,2024-JUN-FINAL-Weekday-01,4461983-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,577990,190165
318,19-193,2024-JUN-FINAL-Weekday-01,4461984-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578001,190166
319,19-193,2024-JUN-FINAL-Weekday-01,4461985-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,578004,190165
320,19-193,2024-JUN-FINAL-Weekday-01,4461986-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578015,190166
321,19-193,2024-JUN-FINAL-Weekday-01,4461987-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,577995,190165
322,19-193,2024-JUN-FINAL-Weekday-01,4461988-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578000,190166
323,19-193,2024-JUN-FINAL-Weekday-01,4461989-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,578011,190165
324,19-193,2024-JUN-FINAL-Weekday-01,4461990-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578014,190166
325,19-193,2024-JUN-FINAL-Weekday-01,4461991-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,577990,190165
326,19-193,2024-JUN-FINAL-Weekday-01,4461992-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578001,190166
327,19-193,2024-JUN-FINAL-Weekday-01,4461993-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,578004,190165
328,19-193,2024-JUN-FINAL-Weekday-01,4461994-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578015,190166
329,19-193,2024-JUN-FINAL-Weekday-01,4461995-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,577995,190165
330,19-193,2024-JUN-FINAL-Weekday-01,4461996-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578000,190166
331,19-193,2024-JUN-FINAL-Weekday-01,4461997-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,578011,190165
332,19-193,2024-JUN-FINAL-Weekday-01,4461998-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578014,190166
333,19-193,2024-JUN-FINAL-Weekday-01,4461999-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,577990,190165
334,19-193,2024-JUN-FINAL-Weekday-01,4462000-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578001,190166
335,19-193,2024-JUN-FINAL-Weekday-01,4462001-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,578004,190165
336,19-193,2024-JUN-FINAL-Weekday-01,4462002-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578015,190166
337,19-193,2024-JUN-FINAL-Weekday-01,4462003-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,577995,190165
338,19-193,2024-JUN-FINAL-Weekday-01,4462004-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/SHORT PUMP,1,578000,190166
339,19-193,2024-JUN-FINAL-Weekday-01,4462005-2024-JUN-FINAL-Weekday-01,19 WESTBROAD/ SHELTERING ARMS,1,578011,190165
340,19-193,2024-JUN-FINAL-Weekday-01,4462006-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,577990,190164
341,19-193,2024-JUN-FINAL-Weekday-01,4462007-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,578001,190163
342,19-193,2024-JUN-FINAL-Weekday-01,4462008-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,578004,190164
343,19-193,2024-JUN-FINAL-Weekday-01,4462009-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,578015,190163
344,19-193,2024-JUN-FINAL-Weekday-01,4462010-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,577995,190164
345,19-193,2024-JUN-FINAL-Weekday-01,4462011-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,578000,190163
346,19-193,2024-JUN-FINAL-Weekday-01,4462012-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,578011,190164
347,19-193,2024-JUN-FINAL-Weekday-01,4462013-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,578014,190163
348,19-193,2024-JUN-FINAL-Weekday-01,4462014-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,577990,190164
349,19-193,2024-JUN-FINAL-Weekday-01,4462015-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,578001,190163
350,19-193,2024-JUN-FINAL-Weekday-01,4462016-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,578004,190164
351,19-193,2024-JUN-FINAL-Weekday-01,4462017-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,578015,190163
352,19-193,2024-JUN-FINAL-Weekday-01,4462018-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,577995,190164
353,19-193,2024-JUN-FINAL-Weekday-01,4462019-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,578000,190163
354,19-193,2024-JUN-FINAL-Weekday-01,4462020-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,578011,190164
355,19-193,2024-JUN-FINAL-Weekday-01,4462021-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,578014,190163
356,19-193,2024-JUN-FINAL-Weekday-01,4462022-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,577990,190164
357,19-193,2024-JUN-FINAL-Weekday-01,4462023-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,578001,190163
358,19-193,2024-JUN-FINAL-Weekday-01,4462024-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,578004,190164
359,19-193,2024-JUN-FINAL-Weekday-01,4462025-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,578015,190163
360,19-193,2024-JUN-FINAL-Weekday-01,4462026-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,577995,190164
361,19-193,2024-JUN-FINAL-Weekday-01,4462027-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,578000,190163
362,19-193,2024-JUN-FINAL-Weekday-01,4462028-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,578011,190164
363,19-193,2024-JUN-FINAL-Weekday-01,4462029-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,578014,190163
364,19-193,2024-JUN-FINAL-Weekday-01,4462030-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,577990,190164
365,19-193,2024-JUN-FINAL-Weekday-01,4462031-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,578001,190163
366,19-193,2024-JUN-FINAL-Weekday-01,4462032-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,578004,190164
367,19-193,2024-JUN-FINAL-Weekday-01,4462033-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,578015,190163
368,19-193,2024-JUN-FINAL-Weekday-01,4462034-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,577995,190164
369,19-193,2024-JUN-FINAL-Weekday-01,4462035-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,578000,190163
370,19-193,2024-JUN-FINAL-Weekday-01,4462036-2024-JUN-FINAL-Weekday-01,19 WEST BROAD/WILLOW LAWN,0,578011,190164
